date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:42	38495/38495	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:44%20GMT	https://templates.hibootstrap.com/nedo/default/index.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/index.html	(from )
17:59:43	116/116	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2012:29:42%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
17:59:45	4597/4597	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c6e-1706%22	https://templates.hibootstrap.com/nedo/default/assets/css/flaticon.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/flaticon.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:45	163831/163831	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c6e-27ff7%22	https://templates.hibootstrap.com/nedo/default/assets/css/bootstrap.min.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/bootstrap.min.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:46	96399/96399	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c70-1788f%22	https://templates.hibootstrap.com/nedo/default/assets/css/remixicon.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/remixicon.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:46	3356/3356	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c70-d1c%22	https://templates.hibootstrap.com/nedo/default/assets/css/owl.carousel.min.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/owl.carousel.min.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:48	13039/13039	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c6e-3302%22	https://templates.hibootstrap.com/nedo/default/assets/css/fancybox.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/fancybox.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:49	32136/32136	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c70-7d88%22	https://templates.hibootstrap.com/nedo/default/assets/css/jquery-ui-min.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/jquery-ui-min.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:50	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c6e-65c5%22	https://templates.hibootstrap.com/nedo/default/assets/css/aos.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/aos.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:51	123593/123593	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c71-26ad1%22	https://templates.hibootstrap.com/nedo/default/assets/css/style.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/style.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:52	7635/7635	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c6e-23e9%22	https://templates.hibootstrap.com/nedo/default/assets/css/dark-theme.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/dark-theme.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:53	27663/27663	---MCZ	200	added ('OK')	text/css	etag:W/%2262428c70-8a9a%22	https://templates.hibootstrap.com/nedo/default/assets/css/responsive.css	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:53	3167/3167	---M--	200	added ('OK')	image/png	etag:%2262428c76-fe0%22	https://templates.hibootstrap.com/nedo/default/assets/img/favicon.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/favicon.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:54	3967/3967	---M--	200	added ('OK')	image/png	etag:%2262428c76-1153%22	https://templates.hibootstrap.com/nedo/default/assets/img/logo-white.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/logo-white.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:56	45276/45276	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:44%20GMT	https://templates.hibootstrap.com/nedo/default/index-2.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/index-2.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:56	38440/38440	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:44%20GMT	https://templates.hibootstrap.com/nedo/default/index-3.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/index-3.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:58	21311/21311	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:42%20GMT	https://templates.hibootstrap.com/nedo/default/about.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/about.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:58	21076/21076	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:44%20GMT	https://templates.hibootstrap.com/nedo/default/explore-auction.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/explore-auction.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
17:59:59	16423/16423	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:45%20GMT	https://templates.hibootstrap.com/nedo/default/live-auction.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/live-auction.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:00	19045/19045	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:45%20GMT	https://templates.hibootstrap.com/nedo/default/item-details.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/item-details.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:01	13909/13909	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:45%20GMT	https://templates.hibootstrap.com/nedo/default/item-ranking.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/item-ranking.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:03	23454/23454	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:42%20GMT	https://templates.hibootstrap.com/nedo/default/authors.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/authors.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:04	19276/19276	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:42%20GMT	https://templates.hibootstrap.com/nedo/default/author-profile.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/author-profile.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:05	13588/13588	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:42%20GMT	https://templates.hibootstrap.com/nedo/default/add-wallet.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/add-wallet.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:05	14223/14223	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:42%20GMT	https://templates.hibootstrap.com/nedo/default/activity.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/activity.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:06	18161/18161	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:43%20GMT	https://templates.hibootstrap.com/nedo/default/collection.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/collection.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:07	15453/15453	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:44%20GMT	https://templates.hibootstrap.com/nedo/default/create-collection.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/create-collection.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:08	16587/16587	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:46%20GMT	https://templates.hibootstrap.com/nedo/default/team.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/team.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:09	14129/14129	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:47%20GMT	https://templates.hibootstrap.com/nedo/default/testimonials.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/testimonials.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:10	12098/12098	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:45%20GMT	https://templates.hibootstrap.com/nedo/default/login.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/login.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:11	12313/12313	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:46%20GMT	https://templates.hibootstrap.com/nedo/default/register.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/register.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:13	11647/11647	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:46%20GMT	https://templates.hibootstrap.com/nedo/default/recover-password.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/recover-password.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:14	14909/14909	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:46%20GMT	https://templates.hibootstrap.com/nedo/default/terms-of-service.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/terms-of-service.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:15	14541/14541	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:46%20GMT	https://templates.hibootstrap.com/nedo/default/privacy-policy.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/privacy-policy.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:16	10853/10853	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:44%20GMT	https://templates.hibootstrap.com/nedo/default/error-404.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/error-404.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:16	14522/14522	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:43%20GMT	https://templates.hibootstrap.com/nedo/default/blog-no-sidebar.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/blog-no-sidebar.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:18	16878/16878	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:43%20GMT	https://templates.hibootstrap.com/nedo/default/blog-left-sidebar.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/blog-left-sidebar.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:19	16771/16771	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:43%20GMT	https://templates.hibootstrap.com/nedo/default/blog-right-sidebar.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/blog-right-sidebar.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:19	19655/19655	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:43%20GMT	https://templates.hibootstrap.com/nedo/default/blog-details-no-sidebar.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/blog-details-no-sidebar.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:21	21913/21913	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:42%20GMT	https://templates.hibootstrap.com/nedo/default/blog-details-left-sidebar.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/blog-details-left-sidebar.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:21	21825/21825	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:43%20GMT	https://templates.hibootstrap.com/nedo/default/blog-details-right-sidebar.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/blog-details-right-sidebar.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:22	14960/14960	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2004:34:44%20GMT	https://templates.hibootstrap.com/nedo/default/contact.html	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/contact.html	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:24	224863/224863	---M--	200	added ('OK')	image/png	etag:%2262428ca6-36e5f%22	https://templates.hibootstrap.com/nedo/default/assets/img/hero/hero-shape-1.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/hero/hero-shape-1.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:25	159511/159511	---M--	200	added ('OK')	image/png	etag:%2262428ca8-26f17%22	https://templates.hibootstrap.com/nedo/default/assets/img/hero/nft-slider-1.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/hero/nft-slider-1.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:26	158531/158531	---M--	200	added ('OK')	image/png	etag:%2262428ca8-26b43%22	https://templates.hibootstrap.com/nedo/default/assets/img/hero/nft-slider-2.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/hero/nft-slider-2.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:26	79499/79499	---M--	200	added ('OK')	image/png	etag:%2262428ca8-1368b%22	https://templates.hibootstrap.com/nedo/default/assets/img/hero/nft-slider-3.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/hero/nft-slider-3.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:28	214794/214794	---M--	200	added ('OK')	image/jpeg	etag:%2262428c93-371fd%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-1.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-1.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:28	21029/21029	---M--	200	added ('OK')	image/jpeg	etag:%2262428c99-57d7%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-1.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-1.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:30	16196/16196	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9a-43cb%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-2.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-2.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:31	382847/382847	---M--	200	added ('OK')	image/jpeg	etag:%2262428c96-63ee5%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-2.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-2.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:32	161379/161379	---M--	200	added ('OK')	image/jpeg	etag:%2262428c97-2ae88%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-3.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-3.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:32	16325/16325	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9a-457b%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-3.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-3.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:33	91615/91615	---M--	200	added ('OK')	image/jpeg	etag:%2262428c97-18f51%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-4.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-4.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:34	20973/20973	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9a-577b%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-4.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-4.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:36	200484/200484	---M--	200	added ('OK')	image/png	etag:%2262428c78-30f24%22	https://templates.hibootstrap.com/nedo/default/assets/img/section-shape-1.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/section-shape-1.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:36	16571/16571	---M--	200	added ('OK')	image/jpeg	etag:%2262428cab-4658%22	https://templates.hibootstrap.com/nedo/default/assets/img/seller/seller-1.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/seller/seller-1.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:37	20973/20973	---M--	200	added ('OK')	image/jpeg	etag:%2262428cab-577b%22	https://templates.hibootstrap.com/nedo/default/assets/img/seller/seller-2.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/seller/seller-2.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:38	17619/17619	---M--	200	added ('OK')	image/jpeg	etag:%2262428cab-4a84%22	https://templates.hibootstrap.com/nedo/default/assets/img/seller/seller-3.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/seller/seller-3.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:39	22005/22005	---M--	200	added ('OK')	image/jpeg	etag:%2262428cab-5c01%22	https://templates.hibootstrap.com/nedo/default/assets/img/seller/seller-4.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/seller/seller-4.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:40	17176/17176	---M--	200	added ('OK')	image/jpeg	etag:%2262428cab-47c2%22	https://templates.hibootstrap.com/nedo/default/assets/img/seller/seller-5.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/seller/seller-5.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:41	15491/15491	---M--	200	added ('OK')	image/jpeg	etag:%2262428cab-41fa%22	https://templates.hibootstrap.com/nedo/default/assets/img/seller/seller-6.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/seller/seller-6.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:43	149250/149250	---M--	200	added ('OK')	image/jpeg	etag:%2262428c97-26c70%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-5.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-5.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:43	15491/15491	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9b-41fa%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-8.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-8.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:45	140828/140828	---M--	200	added ('OK')	image/jpeg	etag:%2262428c97-24a89%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-6.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-6.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:45	17176/17176	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9b-47c2%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-7.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-7.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:47	174308/174308	---M--	200	added ('OK')	image/jpeg	etag:%2262428c97-2c33a%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-7.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-7.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:47	22005/22005	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9a-5c01%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-6.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-6.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:48	35089/35089	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9b-8e4e%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-9.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-9.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:50	152924/152924	---M--	200	added ('OK')	image/jpeg	etag:%2262428c94-27890%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-10.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-10.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:50	79825/79825	---M--	200	added ('OK')	image/jpeg	etag:%2262428c94-1446c%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-11.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-11.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:51	102180/102180	---M--	200	added ('OK')	image/jpeg	etag:%2262428c94-1af34%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-12.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-12.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:52	114378/114378	---M--	200	added ('OK')	image/jpeg	etag:%2262428ca9-1d74b%22	https://templates.hibootstrap.com/nedo/default/assets/img/how-it-works/hw-img-1.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/how-it-works/hw-img-1.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:53	68606/68606	---M--	200	added ('OK')	image/jpeg	etag:%2262428ca9-11fe9%22	https://templates.hibootstrap.com/nedo/default/assets/img/how-it-works/hw-img-2.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/how-it-works/hw-img-2.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:54	762/762	---M--	200	added ('OK')	image/png	etag:%2262428c7b-3b5%22	https://templates.hibootstrap.com/nedo/default/assets/img/wallet.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/wallet.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:55	272/272	---M--	200	added ('OK')	image/png	etag:%2262428c7a-198%22	https://templates.hibootstrap.com/nedo/default/assets/img/square.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/square.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:56	479/479	---M--	200	added ('OK')	image/png	etag:%2262428c75-301%22	https://templates.hibootstrap.com/nedo/default/assets/img/drawer.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/drawer.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:57	516/516	---M--	200	added ('OK')	image/png	etag:%2262428c7a-2df%22	https://templates.hibootstrap.com/nedo/default/assets/img/shopping-bag.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/shopping-bag.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:58	23615/23615	---M--	200	added ('OK')	image/png	etag:%2262428c79-643f%22	https://templates.hibootstrap.com/nedo/default/assets/img/shape-2.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/shape-2.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:00:59	2948/2948	---M--	200	added ('OK')	image/png	etag:%2262428c78-eb5%22	https://templates.hibootstrap.com/nedo/default/assets/img/shape-1.png	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/shape-1.png	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:01:00	135588/135588	---M--	200	added ('OK')	image/jpeg	etag:%2262428c96-22a74%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-20.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-20.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:01:01	108551/108551	---M--	200	added ('OK')	image/jpeg	etag:%2262428c96-1c00b%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-19.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-19.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:01:03	181759/181759	---M--	200	added ('OK')	image/jpeg	etag:%2262428c95-2f69a%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-17.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-17.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:01:04	17619/17619	---M--	200	added ('OK')	image/jpeg	etag:%2262428c9a-4a84%22	https://templates.hibootstrap.com/nedo/default/assets/img/author/author-5.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/author/author-5.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:01:05	112361/112361	---M--	200	added ('OK')	image/jpeg	etag:%2262428c95-1d183%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-15.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-15.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
18:01:06	84330/84330	---M--	200	added ('OK')	image/jpeg	etag:%2262428c95-1557f%22	https://templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-16.jpg	/Users/mehulkalathiya/websites/nedo/templates.hibootstrap.com/nedo/default/assets/img/auction/auction-item-16.jpg	(from https://templates.hibootstrap.com/nedo/default/index.html)
